index,开庭时间,案号,案由,开庭年月,案由类型,label_案由类型
0,2017年1月5日8点30分,（2016）桂0102民初4799号,承揽合同纠纷,2017年01月,承揽合同,其他
0,2017年1月5日15点00分,（2016）桂0102民初3622号,买卖合同纠纷,2017年01月,买卖合同,买卖合同
0,2017年1月5日16点15分,（2016）桂0102民初3504号,装饰装修合同纠纷,2017年01月,装饰装修合同,其他
0,2017年1月5日15点00分,（2016）桂0102民初4744号,机动车交通事故责任纠纷 ,2017年01月,机动车交通事故责任 ,其他
0,2017年1月5日15点00分,（2016）桂0102民初2480号,健康权纠纷 ,2017年01月,健康权 ,其他
0,2017年1月5日15点00分,（2016）桂0102民初4478、4479号,租赁合同纠纷 ,2017年01月,租赁合同 ,其他
0,2017年1月5日15点00分,（2016）桂0102民初4514号,民间借贷纠纷 ,2017年01月,民间借贷 ,其他
0,2017年1月6日8点30分,（2016）桂0102民初4302号,民间借贷纠纷,2017年01月,民间借贷,民间借贷
0,2017年1月6日8点30分,（2016）桂0102民初4739号,遗嘱继承纠纷 ,2017年01月,遗嘱继承 ,其他
0,2017年1月6日8点30分,（2016）桂0102民初4394号,民间借贷纠纷 ,2017年01月,民间借贷 ,其他
0,2017年1月6日8点30分,（2016）桂0102民初4738号,劳动争议 ,2017年01月,劳动争议 ,其他
0,2017年1月6日15点00分,（2016）桂0102民初4244号,机动车交通事故责任纠纷,2017年01月,机动车交通事故责任,机动车交通事故责任
0,2016年11月28日8点30分,（2016）桂0102民初3979号,买卖合同纠纷,2016年11月,买卖合同,买卖合同
0,2016年11月28日9点45分,（2016）桂0102民初4431号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月28日8点30分,（2016）桂0102民初4041、4042号,侵害集体经济组织成员权益纠纷 ,2016年11月,侵害集体经济组织成员权益 ,其他
0,2016年11月28日8点30分,（2016）桂0102民初4255号,房屋租赁合同纠纷 ,2016年11月,房屋租赁合同 ,其他
0,2016年11月28日8点30分,（2016）桂0102民初4265号,离婚纠纷,2016年11月,离婚,离婚
0,2016年11月28日15点00分,（2016）桂0102民初3927号,买卖合同纠纷,2016年11月,买卖合同,买卖合同
0,2016年11月28日16点15分,（2016）桂0102民初4053号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月28日15点00分,（2016）桂0102民初4058号,离婚纠纷,2016年11月,离婚,离婚
0,2016年11月28日15点00分,（2016）桂0102民初2602号,诉关于建设工程施工合同纠纷一案 ,2016年11月,诉关于建设工程施工合同一案 ,其他
0,2016年11月28日15点00分,（2016）桂0102民初4047号,买卖合同纠纷 ,2016年11月,买卖合同 ,其他
0,2016年11月28日15点00分,（2016）桂0102民初1849号,离婚纠纷,2016年11月,离婚,离婚
0,2016年11月29日9点45分,（2016）桂0102民初4049、4050号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月29日8点30分,（2016）桂0102民初4044、4045号,商品房预约合同纠纷,2016年11月,商品房预约合同,其他
0,2016年11月29日8点30分,（2016）桂0102民初4031号,机动车交通事故责任纠纷,2016年11月,机动车交通事故责任,机动车交通事故责任
0,2016年11月29日15点00分,（2016）桂0102民初4249号,林木折断损害责任纠纷 ,2016年11月,林木折断损害责任 ,其他
0,2016年11月29日15点00分,（2016）桂0102民初4077号,买卖合同纠纷,2016年11月,买卖合同,买卖合同
0,2016年11月29日15点00分,（2016）桂0102民初1305号,租赁合同纠纷 ,2016年11月,租赁合同 ,其他
0,2016年11月29日15点00分,（2016）桂0102民初3980号,劳务合同纠纷,2016年11月,劳务合同,其他
0,2016年11月30日8点30分,（2016）桂0102民初4357号,离婚 ,2016年11月,离婚 ,其他
0,2016年11月30日8点30分,（2016）桂0102民初4079号,机动车交通事故责任纠纷 ,2016年11月,机动车交通事故责任 ,其他
0,2016年11月30日8点30分,（2016）桂0102民初2214、2215号,案外人执行异议之诉 ,2016年11月,案外人执行异议之诉 ,其他
0,2016年11月30日8点30分,（2016）桂0102民初4254号,房屋买卖合同纠纷,2016年11月,房屋买卖合同,房屋买卖合同
0,2016年11月30日15点00分,（2016）桂0102民初3987、3988号,民间借贷纠纷 ,2016年11月,民间借贷 ,其他
0,2016年11月30日15点00分,（2016）桂0102民初2055号,租赁合同纠纷 ,2016年11月,租赁合同 ,其他
0,2016年11月30日15点00分,（2016）桂0102民初4250号,劳动合同纠纷 ,2016年11月,劳动合同 ,其他
0,2016年12月1日9点45分,（2016）桂0102民初3984号,离婚纠纷,2016年12月,离婚,离婚
0,2016年12月1日8点30分,（2016）桂0102民初4093、4094、4095号等,商品房预售合同纠纷 ,2016年12月,商品房预售合同 ,其他
0,2016年12月1日8点30分,（2016）桂0102民初3840、3841、3842、3843号,侵害集体经济组织成员权益纠纷,2016年12月,侵害集体经济组织成员权益,其他
0,2016年12月1日8点30分,（2016）桂0102民初4245号,商品房预售合同纠纷,2016年12月,商品房预售合同,其他
0,2016年12月1日15点00分,（2016）桂0102民初4054号,买卖合同纠纷,2016年12月,买卖合同,买卖合同
0,2016年12月1日15点00分,（2016）桂0102民初4253号,排除妨害纠纷 ,2016年12月,排除妨害 ,其他
0,2016年12月2日9点45分,（2016）桂0102民初4062号,民间借贷纠纷,2016年12月,民间借贷,民间借贷
0,2016年12月2日11点00分,（2016）桂0102民初3994号,民间借贷纠纷,2016年12月,民间借贷,民间借贷
0,2016年12月2日8点30分,（2016）桂0102民初4229号,排除妨害纠纷 ,2016年12月,排除妨害 ,其他
0,2016年12月2日8点30分,（2016）桂0102民初4066、4404、4409号,商品房预售合同纠纷 ,2016年12月,商品房预售合同 ,其他
0,2016年12月2日8点30分,（2016）桂0102民初4114号,诉关于机动车交通事故责任纠纷一案 ,2016年12月,诉关于机动车交通事故责任一案 ,其他
0,2016年12月2日15点00分,（2016）桂0102民初3832、3835号,买卖合同纠纷,2016年12月,买卖合同,买卖合同
0,2016年12月2日15点00分,（2016）桂0102民初3931号,租赁合同纠纷 ,2016年12月,租赁合同 ,其他
0,2016年11月21日8点30分,（2016）桂0102民初3845、3846号,劳动争议,2016年11月,劳动争议,劳动争议
0,2016年11月21日11点00分,（2016）桂0102民初3891号,产品销售者责任纠纷,2016年11月,产品销售者责任,其他
0,2016年11月21日8点30分,（2016）桂0102民初1691号,遗嘱继承纠纷 ,2016年11月,遗嘱继承 ,其他
0,2016年11月21日8点30分,（2016）桂0102民初3933号,健康权纠纷 ,2016年11月,健康权 ,其他
0,2016年11月21日8点30分,（2016）桂0102民初3650号,商品房预售合同纠纷,2016年11月,商品房预售合同,其他
0,2016年11月21日15点00分,（2016）桂0102民初4237号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月21日15点00分,（2016）桂0102民初2520号,离婚纠纷 ,2016年11月,离婚 ,其他
0,2016年11月21日15点00分,（2016）桂0102民初1773号,物业服务合同纠纷 ,2016年11月,物业服务合同 ,其他
0,2016年11月21日15点00分,（2016）桂0102民初1853号,离婚纠纷 ,2016年11月,离婚 ,其他
0,2016年11月22日8点30分,（2016）桂0102民初1003、1004、1005号,商品房销售合同纠纷 ,2016年11月,商品房销售合同 ,其他
0,2016年11月22日8点30分,（2016）桂0102民初3901号,建设工程施工合同纠纷 ,2016年11月,建设工程施工合同 ,其他
0,2016年11月22日16点15分,（2016）桂0102民初4037号,机动车交通事故责任纠纷,2016年11月,机动车交通事故责任,机动车交通事故责任
0,2016年11月22日15点00分,（2016）桂0102民初1922号,租赁合同纠纷 ,2016年11月,租赁合同 ,其他
0,2016年11月22日15点00分,（2016）桂0102民初2280号,房屋买卖合同纠纷,2016年11月,房屋买卖合同,房屋买卖合同
0,2016年11月22日15点00分,（2016）桂0102民初3904号,合同纠纷 ,2016年11月,合同 ,其他
0,2016年11月23日8点30分,（2016）桂0102民初4019、4020、4021号,买卖合同纠纷,2016年11月,买卖合同,买卖合同
0,2016年11月23日8点30分,（2016）桂0102民初4010、3921、3923号等,商品房预售合同纠纷 ,2016年11月,商品房预售合同 ,其他
0,2016年11月23日8点30分,（2016）桂0102民初3848号,租赁合同纠纷 ,2016年11月,租赁合同 ,其他
0,2016年11月23日8点30分,（2016）桂0102民初3486号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月23日15点00分,（2016）桂0102民初4035号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月23日16点15分,（2016）桂0102民初4039号,离婚纠纷,2016年11月,离婚,离婚
0,2016年11月23日15点00分,（2016）桂0102民初3491号,房屋租赁合同纠纷,2016年11月,房屋租赁合同,房屋租赁合同
0,2016年11月23日16点30分,（2016）桂0102民初4013号,离婚纠纷,2016年11月,离婚,离婚
0,2016年11月23日15点00分,（2016）桂0102民初4033号,房屋租赁合同纠纷,2016年11月,房屋租赁合同,房屋租赁合同
0,2016年11月24日9点45分,（2016）桂0102民初3894号,民间借贷纠纷 ,2016年11月,民间借贷 ,其他
0,2016年11月24日11点00分,（2016）桂0102民初3900号,民间借贷纠纷 ,2016年11月,民间借贷 ,其他
0,2016年11月24日8点30分,（2016）桂0102民初3916号,物业服务合同纠纷,2016年11月,物业服务合同,物业服务合同
0,2016年11月24日8点30分,（2016）桂0102民初3920号,离婚纠纷 ,2016年11月,离婚 ,其他
0,2016年11月24日8点30分,（2016）桂0102民初3616号,物业服务合同纠纷 ,2016年11月,物业服务合同 ,其他
0,2016年11月24日8点30分,（2016）桂0102民初2845号,机动车交通事故责任纠纷,2016年11月,机动车交通事故责任,机动车交通事故责任
0,2016年11月24日8点30分,（2016）桂0102民初4357号,离婚纠纷,2016年11月,离婚,离婚
0,2016年11月24日15点00分,（2016）桂0102民初4046号,买卖合同纠纷 ,2016年11月,买卖合同 ,其他
0,2016年11月24日15点00分,（2016）桂0102民初2598、2599号,装饰装修合同纠纷 ,2016年11月,装饰装修合同 ,其他
0,2016年11月24日16点15分,（2016）桂0102民初3983号,合同纠纷 ,2016年11月,合同 ,其他
0,2016年11月24日15点00分,（2016）桂0102民初4060号,离婚纠纷 ,2016年11月,离婚 ,其他
0,2016年11月25日8点30分,（2016）桂0102民初4040号,离婚纠纷,2016年11月,离婚,离婚
0,2016年11月25日9点45分,（2016）桂0102民初3932号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月25日11点00分,（2016）桂0102民初3986号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月25日8点30分,（2016）桂0102民初4009号,共有纠纷 ,2016年11月,共有 ,其他
0,2016年11月25日8点30分,（2016）桂0102民初3950-3970号,商品房预售合同纠纷 ,2016年11月,商品房预售合同 ,其他
0,2016年11月25日8点30分,（2016）桂0102民初3519号,机动车交通事故责任纠纷 ,2016年11月,机动车交通事故责任 ,其他
0,2016年11月25日8点30分,（2016）桂0102民初1854号,租赁合同纠纷,2016年11月,租赁合同,租赁合同
0,2016年11月25日15点00分,（2016）桂0102民初3889号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月25日15点00分,（2016）桂0102民初3854号,机动车交通事故责任纠纷,2016年11月,机动车交通事故责任,机动车交通事故责任
0,2016年11月14日8点30分,（2016）桂0102民初3732、3733、3734号,买卖合同纠纷,2016年11月,买卖合同,买卖合同
0,2016年11月14日8点30分,（2016）桂0102民初3655号,典当纠纷,2016年11月,典当,其他
0,2016年11月14日8点30分,（2016）桂0102民初3856号,房屋租赁合同纠纷 ,2016年11月,房屋租赁合同 ,其他
0,2016年11月14日8点30分,（2016）桂0102民初3880号,排除妨害纠纷,2016年11月,排除妨害,排除妨害
0,2016年11月14日15点00分,（2016）桂0102民初3679号,委托合同纠纷,2016年11月,委托合同,其他
0,2016年11月14日16点15分,（2016）桂0102民初3729号,机动车交通事故责任纠纷,2016年11月,机动车交通事故责任,机动车交通事故责任
0,2016年11月14日15点00分,（2016）桂0102民初2444号,诉关于房屋租赁合同纠纷一案 ,2016年11月,诉关于房屋租赁合同一案 ,其他
0,2016年11月14日15点00分,（2016）桂0102民初1755号,合同纠纷,2016年11月,合同,合同
0,2016年11月14日15点00分,（2016）桂0102民初1752号,合同纠纷,2016年11月,合同,合同
0,2016年11月15日8点30分,（2016）桂0102民初3681号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月15日9点15分,（2016）桂0102民初3705号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月15日11点00分,（2016）桂0102民初3727号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月15日8点30分,（2016）桂0102民初3866、3867号,法定继承纠纷、共有纠纷,2016年11月,法定继承、共有,其他
0,2016年11月15日8点30分,（2016）桂0102民初3881号,建设工程施工合同纠纷 ,2016年11月,建设工程施工合同 ,其他
0,2016年11月15日8点30分,（2015）兴民一初字第1547号, 排除妨害纠纷,2016年11月, 排除妨害,其他
0,2016年11月15日8点30分,（2016）桂0102民初2840号,土地租赁合同纠纷,2016年11月,土地租赁合同,其他
0,2016年11月15日15点00分,（2016）桂0102民初3736号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月15日16点15分,（2016）桂0102民初3740号,法定继承纠纷,2016年11月,法定继承,其他
0,2016年11月15日15点00分,（2016）桂0102民初1523号,机动车交通事故责任纠纷,2016年11月,机动车交通事故责任,机动车交通事故责任
0,2016年11月15日15点00分,（2016）桂0102民初587号,买卖合同纠纷 ,2016年11月,买卖合同 ,其他
0,2016年11月15日15点00分,（2016）桂0102民初3653、3654号,房屋租赁合同纠纷,2016年11月,房屋租赁合同,房屋租赁合同
0,2016年11月16日8点30分,（2016）桂0102民初3827、3828号,劳动争议,2016年11月,劳动争议,劳动争议
0,2016年11月16日11点00分,（2016）桂0102民初3829号,民间借贷纠纷,2016年11月,民间借贷,民间借贷
0,2016年11月16日8点30分,(2015)兴民一初字第1829号, 租赁合同纠纷,2016年11月, 租赁合同,其他
0,2016年11月16日8点30分,（2016）桂0102民初1595号,离婚纠纷 ,2016年11月,离婚 ,其他
0,2016年11月16日8点30分,(2015)兴民一初字第1726、1727号,建设工程施工合同纠纷 ,2016年11月,建设工程施工合同 ,其他
0,2016年11月16日8点30分,（2016）桂0102民初4015、4016、4017号,机动车交通事故责任纠纷,2016年11月,机动车交通事故责任,机动车交通事故责任
0,2016年11月16日16点15分,（2016）桂0102民初3302号,委托合同纠纷,2016年11月,委托合同,其他
0,2016年11月16日15点00分,（2016）桂0102民初777号,商品房销售合同纠纷,2016年11月,商品房销售合同,商品房销售合同
0,2016年11月16日15点00分,（2016）桂0102民初3566号,法定继承纠纷,2016年11月,法定继承,其他
0,2016年11月17日8点30分,（2016）桂0102民初3847号,劳动争议,2016年11月,劳动争议,劳动争议
0,2016年11月17日8点30分,（2016）桂0102民初3836、3837、3838、3839号,侵害集体经济组织成员权益纠纷,2016年11月,侵害集体经济组织成员权益,其他
0,2016年11月17日8点30分,（2016）桂0102民初2453号,建设工程施工合同纠纷,2016年11月,建设工程施工合同,建设工程施工合同
